,leiden,cell_type,X_umap_1,X_umap_2,X_fa_1,X_fa_2,X_pca_1,X_pca_2,X_pca_3,X_pca_4,X_pca_5,X_pca_6,X_pca_7,X_pca_8,X_pca_9,X_pca_10
forebrain_E9.5_embryo1_sc10-0-0,5,NEC,4.047414302825928,-1.381812334060669,-544.6515039163833,-659.1522380594863,-8.197278022766113,1.557228684425354,-2.6505603790283203,5.527349948883057,-2.5723512172698975,2.52724027633667,-2.241450071334839,0.5480261445045471,-1.9818509817123413,-4.002833843231201
forebrain_E9.5_embryo1_sc12-0-0,5,NEC,4.283352851867676,0.36593231558799744,-515.3510206381587,-512.7665752181358,-8.436744689941406,0.11668950319290161,-2.7603256702423096,4.604440689086914,-1.4457694292068481,1.9579020738601685,0.3030913472175598,1.1790846586227417,0.4450036883354187,-3.055716037750244
forebrain_E9.5_embryo1_sc13-0-0,4,NEC,7.982980251312256,4.026452541351318,-305.7520413484093,-194.30421234539511,-11.30351448059082,0.9115908145904541,-1.6550718545913696,-2.0951268672943115,2.283223867416382,-1.7550897598266602,-0.40685412287712097,0.15328523516654968,1.4361190795898438,0.5670863389968872
forebrain_E9.5_embryo1_sc14-0-0,4,NEC,5.004860877990723,0.8861862421035767,-508.7422508242646,-396.1589043828964,-9.658441543579102,1.0982850790023804,-2.3497633934020996,4.767297267913818,-0.11860769242048264,-0.4673554301261902,-0.7653986215591431,-0.538760244846344,-0.3427000343799591,-2.9930191040039062
forebrain_E9.5_embryo1_sc15-0-0,5,NEC,3.700841188430786,-1.4823637008666992,-495.67593609293,-651.7899029627737,-4.488418102264404,1.3807415962219238,-1.388744592666626,6.8975677490234375,-0.8539633750915527,4.964643955230713,-1.528071403503418,1.8603235483169556,-3.313915252685547,-3.6196913719177246
forebrain_E9.5_embryo1_sc16-0-0,4,NEC,6.7876667976379395,1.6555670499801636,-552.5551034543456,-305.93515079775284,-13.640877723693848,-0.7142334580421448,-1.63631272315979,3.6304898262023926,0.27929484844207764,-1.5288670063018799,-3.501915693283081,-0.44460734724998474,2.0838706493377686,-1.343243956565857
forebrain_E9.5_embryo1_sc17-0-0,5,NEC,3.8783769607543945,-1.0369007587432861,-579.4444734574734,-672.5813106756616,-9.922125816345215,2.0155155658721924,-1.0697935819625854,7.74656343460083,-1.9459116458892822,2.1045985221862793,-1.6621739864349365,1.9085743427276611,-4.598459243774414,-4.487701416015625
forebrain_E9.5_embryo1_sc18-0-0,4,NEC,5.760521411895752,-0.3966464400291443,-673.3701176062748,-537.8127305570149,-13.361501693725586,1.5810942649841309,-1.4062286615371704,8.388298034667969,-0.6060894131660461,-0.5523235201835632,-3.6093268394470215,3.209115982055664,-4.015401363372803,-3.285191535949707
forebrain_E9.5_embryo1_sc19-0-0,4,NEC,6.03109884262085,-0.315381795167923,-684.2121207480199,-471.80531730687824,-9.434350967407227,1.443187952041626,-3.358973979949951,7.969677448272705,-1.6437994241714478,-1.2824475765228271,-3.2803382873535156,-1.1679280996322632,-2.929507255554199,-3.045565128326416
forebrain_E9.5_embryo1_sc2-0-0,5,NEC,4.7047200202941895,0.07948645204305649,-552.2767096197186,-536.0868262565168,-10.815311431884766,1.8879979848861694,-3.0877773761749268,5.359065532684326,-1.4297547340393066,0.1384851038455963,-1.34665846824646,1.0428025722503662,-0.08407784253358841,-0.8686974048614502
forebrain_E9.5_embryo1_sc20-0-0,5,NEC,4.338098049163818,0.04533115774393082,-520.1212292500501,-548.0292591587291,-9.35683822631836,1.4643793106079102,-2.357295513153076,4.492583751678467,-1.5396846532821655,1.0445337295532227,-1.640846610069275,1.113288402557373,-0.9437277913093567,-3.4456064701080322
forebrain_E9.5_embryo1_sc21-0-0,4,NEC,6.77345609664917,0.8062472343444824,-634.7662233417941,-357.4579097016789,-16.83387565612793,-1.5684895515441895,0.0362372025847435,6.724618434906006,1.0472240447998047,-3.4839346408843994,-3.7905848026275635,-0.6578493118286133,-0.8181604743003845,-1.4215394258499146
forebrain_E9.5_embryo1_sc22-0-0,5,NEC,5.229655742645264,-0.8439945578575134,-654.3478237176104,-593.8509088951135,-13.483816146850586,1.3052642345428467,-4.045585632324219,9.268228530883789,-1.4210997819900513,2.582716464996338,-3.7750144004821777,3.8178961277008057,-3.846538543701172,-2.9367783069610596
forebrain_E9.5_embryo1_sc24-0-0,5,NEC,4.916911602020264,-0.33404740691185,-616.4557744039735,-576.8115429273518,-12.837180137634277,1.0017402172088623,-3.625025510787964,6.903772830963135,-1.46277916431427,0.29657453298568726,-1.902658224105835,2.403890371322632,-1.4876289367675781,-1.8632146120071411
forebrain_E9.5_embryo1_sc25-0-0,5,NEC,4.265440940856934,-0.5977454781532288,-556.8764234929853,-611.3978903532781,-10.339677810668945,2.015028953552246,-3.198354721069336,6.731724739074707,-1.0352009534835815,0.5475490093231201,-2.051731586456299,0.8842777609825134,-1.6075118780136108,-3.5732810497283936
forebrain_E9.5_embryo1_sc26-0-0,4,NEC,6.211009502410889,-0.8891119956970215,-716.5785242586245,-513.7129100978574,-15.281814575195312,2.467456340789795,-5.2273173332214355,10.368878364562988,-2.620283603668213,-0.047346193343400955,-7.509974479675293,1.8244558572769165,-5.847744464874268,-0.35306066274642944
forebrain_E9.5_embryo1_sc27-0-0,5,NEC,3.2178945541381836,-0.23241066932678223,-605.5979474544898,-698.6448547917154,-10.457109451293945,3.015272378921509,-13.13284969329834,7.6905436515808105,-11.521865844726562,12.28571891784668,-6.1221113204956055,14.146557807922363,-6.786593437194824,-5.516409397125244
forebrain_E9.5_embryo1_sc28-0-0,4,NEC,7.198770046234131,1.4096757173538208,-594.356099111835,-323.09649604964,-15.339378356933594,-0.5398793816566467,0.3714614808559418,4.8402276039123535,2.2059128284454346,-3.812138557434082,-2.630573272705078,-1.3482184410095215,0.501643180847168,0.09722211956977844
forebrain_E9.5_embryo1_sc29-0-0,4,NEC,7.152818202972412,0.438827782869339,-640.3685311487877,-385.06009215319705,-16.66074562072754,0.8760515451431274,-4.054201602935791,7.419633865356445,-3.7421486377716064,-6.474827289581299,-1.0453873872756958,3.529888153076172,-0.6717415452003479,1.4297354221343994
forebrain_E9.5_embryo1_sc3-0-0,5,NEC,3.397178888320923,-1.5440374612808228,-524.5630831982012,-681.7780135288826,-3.7650833129882812,2.7264628410339355,-2.366560459136963,6.730954647064209,-3.936661720275879,3.8574445247650146,-2.382997751235962,2.776472568511963,-2.2361364364624023,-2.8584203720092773
